Provider,TotalClaims,UniquePatients,TotalReimbursed,AvgReimbursed,StdReimbursed,MaxReimbursed,MinReimbursed,TotalDeductible,AvgDeductible,StdDeductible,InpatientClaims,OutpatientClaims,ClaimsPerPatient,AvgReimbursedPerPatient,AvgDeductiblePerPatient,InpatientRatio,OutpatientRatio,ReimbursedPerClaim,DeductiblePerClaim,AvgPatientAge,DeceasedRate,Alzheimer_Rate,Heartfailure_Rate,KidneyDisease_Rate,Cancer_Rate,ObstrPulmonary_Rate,Depression_Rate,Diabetes_Rate,IschemicHeart_Rate,Osteoporasis_Rate,rheumatoidarthritis_Rate,stroke_Rate,AvgIPAnnualReimb,AvgIPAnnualDeduct,AvgOPAnnualReimb,AvgOPAnnualDeduct,PotentialFraud,Fraud
PRV54316,2,1,250,125.0,106.06601717798213,200,50,0.0,0.0,0.0,0,2,2.0,250.0,0.0,0.0,1.0,125.0,0.0,88.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,28000.0,4272.0,2560.0,650.0,No,0
PRV54317,25,22,3650,146.0,181.45247311624058,600,0,40.0,1.6,8.0,0,25,1.1363636363636365,165.9090909090909,1.8181818181818181,0.0,1.0,146.0,1.6,69.28,0.04,0.44,0.76,0.48,0.28,0.32,0.6,0.84,0.64,0.44,0.16,0.12,1704.0,256.32,3178.0,678.4,No,0
PRV54319,1,1,100,100.0,0.0,100,100,0.0,0.0,0.0,0,1,1.0,100.0,0.0,0.0,1.0,100.0,0.0,85.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,700.0,460.0,No,0
PRV54320,102,44,21760,213.33333333333334,401.10820083722786,3100,0,180.0,1.7647058823529411,11.381047708464335,0,102,2.3181818181818183,494.54545454545456,4.090909090909091,0.0,1.0,213.33333333333334,1.7647058823529411,74.87254901960785,0.0196078431372549,0.5588235294117647,0.7450980392156863,0.38235294117647056,0.08823529411764706,0.22549019607843138,0.4019607843137255,0.7352941176470589,0.8333333333333334,0.4019607843137255,0.22549019607843138,0.14705882352941177,5376.764705882353,774.8235294117648,1656.764705882353,579.9019607843137,No,0
PRV54323,51,30,10380,203.52941176470588,315.33996593779074,1600,10,310.0,6.078431372549019,21.078750567578616,0,51,1.7,346.0,10.333333333333334,0.0,1.0,203.52941176470588,6.078431372549019,70.47058823529412,0.0,0.35294117647058826,0.5294117647058824,0.27450980392156865,0.1568627450980392,0.13725490196078433,0.19607843137254902,0.45098039215686275,0.5882352941176471,0.23529411764705882,0.37254901960784315,0.13725490196078433,3753.921568627451,293.1764705882353,2713.3333333333335,1055.2941176470588,Yes,1
PRV54324,32,28,266000,8312.5,6669.32070826388,32000,0,34176.0,1068.0,0.0,32,0,1.1428571428571428,9500.0,1220.5714285714287,1.0,0.0,8312.5,1068.0,74.0,0.0,0.5,0.71875,0.71875,0.15625,0.53125,0.34375,0.8125,0.8125,0.375,0.3125,0.3125,12281.25,1668.75,1419.6875,435.9375,No,0
PRV54325,15,15,142000,9466.666666666666,6081.196624098942,22000,4000,16020.0,1068.0,0.0,15,0,1.0,9466.666666666666,1068.0,1.0,0.0,9466.666666666666,1068.0,68.13333333333334,0.06666666666666667,0.4,0.5333333333333333,0.6,0.2,0.4,0.4,0.8,0.8666666666666667,0.2,0.3333333333333333,0.13333333333333333,14339.333333333334,1961.8666666666666,1155.3333333333333,338.0,No,0
PRV54326,5,4,20000,4000.0,3937.0039370059058,9000,0,5340.0,1068.0,0.0,5,0,1.25,5000.0,1335.0,1.0,0.0,4000.0,1068.0,78.8,0.0,1.0,1.0,0.6,0.0,0.6,0.8,1.0,1.0,0.4,0.8,0.2,10480.0,2736.0,1534.0,350.0,No,0
PRV54327,70,43,195380,2791.1428571428573,8152.609174743238,57000,0,14034.0,200.4857142857143,417.48375800593453,13,57,1.627906976744186,4543.720930232558,326.3720930232558,0.18571428571428572,0.8142857142857143,2791.1428571428573,200.4857142857143,78.04285714285714,0.014285714285714285,0.5857142857142857,0.5428571428571428,0.44285714285714284,0.11428571428571428,0.4,0.34285714285714286,0.7571428571428571,0.7285714285714285,0.2714285714285714,0.3142857142857143,0.11428571428571428,12487.57142857143,1003.1428571428571,1448.857142857143,425.0,Yes,1
PRV54328,117,99,195980,1675.042735042735,4964.513835963024,37000,0,17258.0,147.5042735042735,368.1179445534671,17,100,1.1818181818181819,1979.5959595959596,174.32323232323233,0.1452991452991453,0.8547008547008547,1675.042735042735,147.5042735042735,74.64957264957265,0.017094017094017096,0.3504273504273504,0.5213675213675214,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.6495726495726496,0.7008547008547008,0.23076923076923078,0.28205128205128205,0.11965811965811966,7917.4358974358975,649.5042735042736,2180.6837606837607,595.8119658119658,No,0
PRV54330,472,372,280120,593.4745762711865,1910.383017417611,22000,0,19166.0,40.605932203389834,199.21531152725163,18,454,1.2688172043010753,753.010752688172,51.52150537634409,0.038135593220338986,0.961864406779661,593.4745762711865,40.605932203389834,74.34745762711864,0.00211864406779661,0.4088983050847458,0.6313559322033898,0.4279661016949153,0.1292372881355932,0.3432203389830508,0.4576271186440678,0.6885593220338984,0.7690677966101694,0.3516949152542373,0.3029661016949153,0.1292372881355932,4657.733050847458,483.8474576271187,2278.0508474576272,657.2669491525423,No,0
PRV54332,995,531,333170,334.84422110552765,773.0168049523259,14200,0,2360.0,2.371859296482412,13.524045656749916,0,995,1.8738229755178908,627.4387947269303,4.444444444444445,0.0,1.0,334.84422110552765,2.371859296482412,72.35276381909547,0.009045226130653266,0.39597989949748746,0.5648241206030151,0.4190954773869347,0.1527638190954774,0.24723618090452262,0.4221105527638191,0.749748743718593,0.7065326633165829,0.32763819095477387,0.3165829145728643,0.09949748743718594,4789.005025125628,424.39798994974876,2609.497487437186,759.6281407035176,No,0
PRV54333,360,291,629430,1748.4166666666667,5467.739318227337,65000,0,54140.0,150.38888888888889,369.3370766648255,50,310,1.2371134020618557,2162.9896907216494,186.04810996563575,0.1388888888888889,0.8611111111111112,1748.4166666666667,150.38888888888889,71.79722222222222,0.0,0.4388888888888889,0.6,0.4,0.19444444444444445,0.29444444444444445,0.38333333333333336,0.6861111111111111,0.7527777777777778,0.2611111111111111,0.3111111111111111,0.08055555555555556,6737.805555555556,656.4444444444445,2271.5555555555557,673.9722222222222,Yes,1
PRV54334,105,49,22590,215.14285714285714,441.96918245705575,3300,0,270.0,2.5714285714285716,13.447088005370377,0,105,2.142857142857143,461.0204081632653,5.510204081632653,0.0,1.0,215.14285714285714,2.5714285714285716,73.5904761904762,0.009523809523809525,0.3904761904761905,0.7619047619047619,0.4857142857142857,0.3619047619047619,0.3333333333333333,0.3904761904761905,0.7714285714285715,0.8,0.2857142857142857,0.3523809523809524,0.0761904761904762,4082.3809523809523,579.7714285714286,1872.5714285714287,660.2857142857143,No,0
PRV54335,219,187,245690,1121.8721461187215,3197.340159205797,25000,0,20702.0,94.5296803652968,300.95263546600495,19,200,1.1711229946524064,1313.850267379679,110.70588235294117,0.0867579908675799,0.91324200913242,1121.8721461187215,94.5296803652968,72.41095890410959,0.0,0.4474885844748858,0.6027397260273972,0.3835616438356164,0.1278538812785388,0.365296803652968,0.4748858447488584,0.730593607305936,0.7442922374429224,0.319634703196347,0.2557077625570776,0.0867579908675799,5934.063926940639,646.0091324200913,2133.6529680365297,540.5022831050228,No,0
PRV54336,232,103,232060,1000.2586206896551,4120.299228659443,48000,0,15252.0,65.74137931034483,254.74075169613636,14,218,2.2524271844660193,2253.009708737864,148.07766990291262,0.0603448275862069,0.9396551724137931,1000.2586206896551,65.74137931034483,73.40086206896552,0.0,0.3793103448275862,0.5431034482758621,0.3793103448275862,0.2413793103448276,0.35344827586206895,0.2974137931034483,0.7198275862068966,0.7586206896551724,0.22413793103448276,0.4353448275862069,0.11637931034482758,8516.76724137931,639.8793103448276,2274.396551724138,672.0689655172414,Yes,1
PRV54337,149,132,640510,4298.724832214765,7891.542623884247,57000,0,66646.0,447.28859060402687,525.995790437657,64,85,1.128787878787879,4852.348484848485,504.8939393939394,0.42953020134228187,0.5704697986577181,4298.724832214765,447.28859060402687,76.19463087248322,0.0,0.6174496644295302,0.6577181208053692,0.5436241610738255,0.22818791946308725,0.4429530201342282,0.47651006711409394,0.7315436241610739,0.8456375838926175,0.3624161073825503,0.33557046979865773,0.1476510067114094,8828.389261744966,1114.523489932886,2110.06711409396,630.3355704697987,No,0
PRV54339,123,68,143870,1169.6747967479675,3313.1305919938472,21000,0,11938.0,97.0569105691057,305.6878645041888,11,112,1.8088235294117647,2115.735294117647,175.55882352941177,0.08943089430894309,0.9105691056910569,1169.6747967479675,97.0569105691057,72.8780487804878,0.0,0.4634146341463415,0.6016260162601627,0.5040650406504065,0.12195121951219512,0.34959349593495936,0.4146341463414634,0.7479674796747967,0.7723577235772358,0.2601626016260163,0.34959349593495936,0.08130081300813008,8163.252032520325,924.0650406504066,2076.6666666666665,470.650406504065,No,0
PRV54340,96,54,69900,728.125,2465.166296301539,23000,0,3834.0,39.9375,187.60685727002848,3,93,1.7777777777777777,1294.4444444444443,71.0,0.03125,0.96875,728.125,39.9375,70.84375,0.0,0.5520833333333334,0.6354166666666666,0.3229166666666667,0.07291666666666667,0.3541666666666667,0.4583333333333333,0.7395833333333334,0.875,0.4583333333333333,0.46875,0.10416666666666667,7196.666666666667,623.0,2844.0625,617.1875,No,0
PRV54341,55,34,23970,435.8181818181818,1028.8373353578604,6100,0,1218.0,22.145454545454545,144.41137461379253,1,54,1.6176470588235294,705.0,35.8235294117647,0.01818181818181818,0.9818181818181818,435.8181818181818,22.145454545454545,76.34545454545454,0.0,0.4909090909090909,0.5818181818181818,0.4909090909090909,0.2545454545454545,0.4727272727272727,0.45454545454545453,0.6363636363636364,0.7090909090909091,0.16363636363636364,0.21818181818181817,0.09090909090909091,3270.181818181818,310.6909090909091,1822.7272727272727,475.27272727272725,No,0
PRV54342,35,34,44280,1265.142857142857,2649.731808214217,9000,10,7656.0,218.74285714285713,431.2455519195765,7,28,1.0294117647058822,1302.3529411764705,225.1764705882353,0.2,0.8,1265.142857142857,218.74285714285713,69.68571428571428,0.0,0.2857142857142857,0.5428571428571428,0.34285714285714286,0.11428571428571428,0.2857142857142857,0.37142857142857144,0.7142857142857143,0.6571428571428571,0.22857142857142856,0.3142857142857143,0.02857142857142857,4836.571428571428,488.22857142857146,1560.857142857143,579.1428571428571,No,0
PRV54343,17,16,3110,182.94117647058823,276.4453993531624,900,10,100.0,5.882352941176471,24.2535625036333,0,17,1.0625,194.375,6.25,0.0,1.0,182.94117647058823,5.882352941176471,67.70588235294117,0.0,0.4117647058823529,0.5882352941176471,0.47058823529411764,0.23529411764705882,0.35294117647058826,0.47058823529411764,0.5294117647058824,0.6470588235294118,0.29411764705882354,0.23529411764705882,0.058823529411764705,8482.35294117647,628.2352941176471,2738.823529411765,751.7647058823529,No,0
PRV54344,51,42,17170,336.6666666666667,753.2215256262042,3300,0,200.0,3.9215686274509802,16.62268707189653,0,51,1.2142857142857142,408.8095238095238,4.761904761904762,0.0,1.0,336.6666666666667,3.9215686274509802,69.3921568627451,0.0196078431372549,0.35294117647058826,0.6274509803921569,0.5294117647058824,0.09803921568627451,0.3137254901960784,0.6078431372549019,0.6666666666666666,0.7254901960784313,0.23529411764705882,0.27450980392156865,0.0784313725490196,2649.2156862745096,325.88235294117646,1754.1176470588234,501.7647058823529,No,0
PRV54345,167,139,47280,283.1137724550898,600.4806349932927,3300,0,500.0,2.9940119760479043,18.67654188921532,0,167,1.2014388489208634,340.1438848920863,3.597122302158273,0.0,1.0,283.1137724550898,2.9940119760479043,74.40119760479043,0.005988023952095809,0.4251497005988024,0.6287425149700598,0.46107784431137727,0.1497005988023952,0.281437125748503,0.39520958083832336,0.7245508982035929,0.8023952095808383,0.2874251497005988,0.40718562874251496,0.1437125748502994,4752.095808383234,505.2215568862275,2649.7005988023952,732.2634730538922,No,0
PRV54347,26,25,6530,251.15384615384616,434.9650737526122,2100,0,0.0,0.0,0.0,0,26,1.04,261.2,0.0,0.0,1.0,251.15384615384616,0.0,72.23076923076923,0.0,0.3076923076923077,0.6538461538461539,0.34615384615384615,0.3076923076923077,0.15384615384615385,0.4230769230769231,0.7307692307692307,0.6538461538461539,0.19230769230769232,0.46153846153846156,0.038461538461538464,4515.384615384615,347.84615384615387,2124.6153846153848,605.0,No,0
PRV54348,217,203,959880,4423.410138248848,8739.206749666428,86000,0,95392.0,439.59447004608296,525.3356083978698,91,126,1.0689655172413792,4728.472906403941,469.9113300492611,0.41935483870967744,0.5806451612903226,4423.410138248848,439.59447004608296,73.68202764976958,0.009216589861751152,0.4377880184331797,0.6451612903225806,0.46543778801843316,0.15668202764976957,0.4055299539170507,0.45622119815668205,0.7465437788018433,0.8064516129032258,0.29493087557603687,0.3271889400921659,0.1382488479262673,10799.861751152073,1098.5990783410139,2069.1244239631337,542.7649769585254,No,0
PRV54349,77,27,17850,231.8181818181818,370.8444392007576,2000,0,550.0,7.142857142857143,24.966142486909984,0,77,2.8518518518518516,661.1111111111111,20.37037037037037,0.0,1.0,231.8181818181818,7.142857142857143,70.77922077922078,0.0,0.4805194805194805,0.35064935064935066,0.33766233766233766,0.1038961038961039,0.16883116883116883,0.5584415584415584,0.6363636363636364,0.5974025974025974,0.12987012987012986,0.22077922077922077,0.12987012987012986,3929.87012987013,592.0,2076.6233766233768,997.1428571428571,No,0
PRV54350,1495,530,1425070,953.2240802675585,4348.947006677551,98000,0,115414.0,77.2,270.28074451717856,105,1390,2.8207547169811322,2688.811320754717,217.7622641509434,0.07023411371237458,0.9297658862876255,953.2240802675585,77.2,72.59598662207358,0.006688963210702341,0.4214046822742475,0.6127090301003344,0.3859531772575251,0.15986622073578596,0.27692307692307694,0.442809364548495,0.7157190635451505,0.717056856187291,0.3290969899665552,0.30234113712374583,0.08160535117056857,5442.66889632107,600.1418060200668,2047.0635451505016,577.3444816053511,Yes,1
PRV54352,12,7,1670,139.16666666666666,244.483066278566,900,10,0.0,0.0,0.0,0,12,1.7142857142857142,238.57142857142858,0.0,0.0,1.0,139.16666666666666,0.0,63.083333333333336,0.0,0.6666666666666666,0.25,0.25,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,89.0,729.1666666666666,312.5,No,0
PRV54353,32,31,6620,206.875,378.35328685954266,1900,0,250.0,7.8125,24.722247392359627,0,32,1.032258064516129,213.5483870967742,8.064516129032258,0.0,1.0,206.875,7.8125,73.125,0.03125,0.28125,0.625,0.46875,0.125,0.28125,0.65625,0.84375,0.625,0.5625,0.375,0.0625,2223.75,333.75,2475.3125,755.625,No,0
PRV54354,100,89,259620,2596.2,5157.22534827879,30000,0,26770.0,267.7,464.43373797528625,25,75,1.1235955056179776,2917.078651685393,300.7865168539326,0.25,0.75,2596.2,267.7,74.26,0.0,0.41,0.69,0.5,0.14,0.34,0.4,0.73,0.82,0.32,0.24,0.14,7324.9,836.24,2469.3,746.96,Yes,1
PRV54355,16,10,14040,877.5,1680.2440298956576,5000,10,2336.0,146.0,361.49615027917883,2,14,1.6,1404.0,233.6,0.125,0.875,877.5,146.0,70.6875,0.0,0.625,0.75,0.4375,0.1875,0.3125,0.3125,0.5625,0.3125,0.375,0.0,0.0625,6725.0,734.25,1163.75,567.5,No,0
PRV54356,31,24,195370,6302.258064516129,11494.070271137614,51000,10,14952.0,482.3225806451613,540.2792109700795,15,16,1.2916666666666667,8140.416666666667,623.0,0.4838709677419355,0.5161290322580645,6302.258064516129,482.3225806451613,69.70967741935483,0.0,0.2903225806451613,0.7419354838709677,0.4838709677419355,0.3548387096774194,0.41935483870967744,0.6129032258064516,0.7096774193548387,0.8387096774193549,0.5806451612903226,0.41935483870967744,0.25806451612903225,17410.0,1481.4193548387098,4984.5161290322585,1220.0,No,0
PRV54357,10,9,2190,219.0,521.5883860329374,1700,10,0.0,0.0,0.0,0,10,1.1111111111111112,243.33333333333334,0.0,0.0,1.0,219.0,0.0,79.2,0.0,0.5,0.3,0.3,0.0,0.4,0.7,0.7,0.8,0.5,0.5,0.0,3464.0,534.0,1610.0,668.0,No,0
PRV54358,43,30,13150,305.8139534883721,646.4085121365351,3200,0,30.0,0.6976744186046512,3.3773396385809367,0,43,1.4333333333333333,438.3333333333333,1.0,0.0,1.0,305.8139534883721,0.6976744186046512,68.93023255813954,0.0,0.32558139534883723,0.4418604651162791,0.3488372093023256,0.023255813953488372,0.13953488372093023,0.3023255813953488,0.5813953488372093,0.5813953488372093,0.3023255813953488,0.3023255813953488,0.06976744186046512,2196.9767441860463,341.48837209302326,2165.3488372093025,657.6744186046511,No,0
PRV54359,490,152,584210,1192.265306122449,5495.053210508468,90000,0,47892.0,97.73877551020408,305.3341411588112,44,446,3.223684210526316,3843.4868421052633,315.07894736842104,0.08979591836734693,0.9102040816326531,1192.265306122449,97.73877551020408,70.93673469387755,0.004081632653061225,0.47959183673469385,0.6244897959183674,0.4816326530612245,0.20612244897959184,0.25918367346938775,0.5061224489795918,0.7795918367346939,0.746938775510204,0.3693877551020408,0.3122448979591837,0.12448979591836734,7901.0,873.1428571428571,1799.6122448979593,608.1020408163265,Yes,1
PRV54360,37,32,9100,245.94594594594594,478.44922788490703,2500,0,200.0,5.405405405405405,22.924343513512564,0,37,1.15625,284.375,6.25,0.0,1.0,245.94594594594594,5.405405405405405,79.08108108108108,0.02702702702702703,0.4594594594594595,0.6216216216216216,0.2702702702702703,0.2972972972972973,0.24324324324324326,0.3783783783783784,0.6486486486486487,0.8108108108108109,0.2972972972972973,0.32432432432432434,0.1891891891891892,7543.783783783784,548.4324324324324,1853.2432432432433,627.5675675675676,No,0
PRV54361,40,27,83640,2091.0,5793.796328611829,33000,0,6428.0,160.7,386.0106415432292,7,33,1.4814814814814814,3097.777777777778,238.07407407407408,0.175,0.825,2091.0,160.7,71.3,0.0,0.525,0.8,0.65,0.35,0.425,0.4,0.8,0.9,0.45,0.2,0.1,10864.75,987.9,3123.5,880.5,Yes,1
PRV54362,50,38,14510,290.2,664.5314138549057,3300,0,410.0,8.2,25.369916299846643,0,50,1.3157894736842106,381.8421052631579,10.789473684210526,0.0,1.0,290.2,8.2,73.6,0.0,0.36,0.54,0.22,0.08,0.16,0.4,0.64,0.66,0.4,0.22,0.04,5318.4,320.4,1422.6,706.4,No,0
PRV54363,64,47,136700,2135.9375,5376.007463722499,33000,0,13086.0,204.46875,418.5521138685236,12,52,1.3617021276595744,2908.5106382978724,278.4255319148936,0.1875,0.8125,2135.9375,204.46875,74.0,0.0,0.5,0.609375,0.515625,0.109375,0.3125,0.375,0.703125,0.859375,0.28125,0.34375,0.0625,5575.78125,717.5625,2662.03125,660.46875,No,0
PRV54365,115,61,31190,271.2173913043478,545.1446739025918,2900,0,380.0,3.3043478260869565,16.314977465584104,0,115,1.8852459016393444,511.3114754098361,6.229508196721311,0.0,1.0,271.2173913043478,3.3043478260869565,76.71304347826087,0.0,0.3130434782608696,0.5130434782608696,0.3826086956521739,0.16521739130434782,0.19130434782608696,0.41739130434782606,0.6608695652173913,0.7304347826086957,0.30434782608695654,0.22608695652173913,0.034782608695652174,3247.0434782608695,314.5739130434783,2102.4347826086955,620.3478260869565,No,0
PRV54367,636,558,3133880,4927.4842767295595,8000.059997298917,57000,0,335394.0,527.3490566037735,532.7851386364531,322,314,1.1397849462365592,5616.272401433692,601.0645161290323,0.5062893081761006,0.4937106918238994,4927.4842767295595,527.3490566037735,73.4622641509434,0.0031446540880503146,0.4371069182389937,0.6588050314465409,0.5062893081761006,0.16352201257861634,0.40408805031446543,0.4858490566037736,0.7830188679245284,0.8207547169811321,0.330188679245283,0.3191823899371069,0.13836477987421383,11027.877358490567,1197.9245283018868,2347.9088050314467,632.0283018867924,Yes,1
PRV54368,110,98,45340,412.1818181818182,807.856356813741,5000,0,4612.0,41.92727272727273,200.85887642870102,4,106,1.1224489795918366,462.6530612244898,47.06122448979592,0.03636363636363636,0.9636363636363636,412.1818181818182,41.92727272727273,72.24545454545455,0.0,0.4636363636363636,0.6,0.38181818181818183,0.12727272727272726,0.38181818181818183,0.45454545454545453,0.8272727272727273,0.7909090909090909,0.32727272727272727,0.36363636363636365,0.06363636363636363,5984.272727272727,685.8909090909091,2686.5454545454545,681.0909090909091,No,0
PRV54370,181,113,42270,233.53591160220995,504.02456408710106,3300,0,490.0,2.707182320441989,18.374723076217656,0,181,1.6017699115044248,374.070796460177,4.336283185840708,0.0,1.0,233.53591160220995,2.707182320441989,72.67955801104972,0.0055248618784530384,0.46408839779005523,0.6132596685082873,0.3867403314917127,0.1270718232044199,0.287292817679558,0.4143646408839779,0.6243093922651933,0.7900552486187845,0.2596685082872928,0.292817679558011,0.14917127071823205,2880.1104972375692,373.9226519337017,2053.646408839779,732.817679558011,No,0
PRV54371,31,30,8280,267.0967741935484,422.96724497599183,1900,0,50.0,1.6129032258064515,8.980265101338746,0,31,1.0333333333333334,276.0,1.6666666666666667,0.0,1.0,267.0967741935484,1.6129032258064515,73.35483870967742,0.0,0.2903225806451613,0.5161290322580645,0.41935483870967744,0.22580645161290322,0.25806451612903225,0.5161290322580645,0.6774193548387096,0.7096774193548387,0.45161290322580644,0.4838709677419355,0.06451612903225806,5651.612903225807,516.7741935483871,2504.1935483870966,745.8064516129032,No,0
PRV54372,1617,805,673000,416.20284477427333,1749.5903490593446,49000,0,26618.0,16.46134817563389,121.51690749986105,21,1596,2.008695652173913,836.0248447204968,33.06583850931677,0.012987012987012988,0.987012987012987,416.20284477427333,16.46134817563389,72.68274582560296,0.009894867037724181,0.4236239950525665,0.6017316017316018,0.3976499690785405,0.15398886827458255,0.31849103277674706,0.4601113172541744,0.7223252937538652,0.7816944959802102,0.3320964749536178,0.3494124922696351,0.12183055040197897,4391.985157699443,431.65367965367966,2326.017316017316,643.0735930735931,Yes,1
PRV54373,8,8,5830,728.75,1728.165315339611,5000,30,1068.0,133.5,377.59502115361636,1,7,1.0,728.75,133.5,0.125,0.875,728.75,133.5,74.375,0.0,0.25,0.375,0.25,0.0,0.125,0.25,0.625,0.75,0.0,0.25,0.125,3501.25,400.5,991.25,351.25,No,0
PRV54374,854,455,280020,327.89227166276345,933.845059766054,15000,0,2270.0,2.65807962529274,14.689684206924353,0,854,1.876923076923077,615.4285714285714,4.989010989010989,0.0,1.0,327.89227166276345,2.65807962529274,73.3407494145199,0.01053864168618267,0.3957845433255269,0.5807962529274004,0.3758782201405152,0.16276346604215455,0.3079625292740047,0.47306791569086654,0.724824355971897,0.765807962529274,0.2857142857142857,0.3548009367681499,0.10421545667447307,3606.896955503513,441.5222482435597,2703.5480093676815,664.3559718969555,No,0
PRV54375,56,48,143990,2571.25,4496.709124965218,17000,0,16030.0,286.25,477.129151564571,16,40,1.1666666666666667,2999.7916666666665,333.9583333333333,0.2857142857142857,0.7142857142857143,2571.25,286.25,72.71428571428571,0.0,0.4107142857142857,0.625,0.44642857142857145,0.17857142857142858,0.26785714285714285,0.5,0.7321428571428571,0.7321428571428571,0.2857142857142857,0.39285714285714285,0.05357142857142857,9934.464285714286,858.2142857142857,1229.4642857142858,517.3214285714286,No,0
PRV54377,20,19,33110,1655.5,4447.378263769861,16000,0,2226.0,111.3,327.4779381882083,2,18,1.0526315789473684,1742.6315789473683,117.15789473684211,0.1,0.9,1655.5,111.3,64.15,0.0,0.25,0.45,0.2,0.05,0.1,0.3,0.45,0.65,0.3,0.25,0.0,2353.0,267.0,2592.0,646.5,No,0
PRV54378,79,58,200510,2538.1012658227846,5704.750623990627,32000,0,19624.0,248.40506329113924,448.4579138412598,18,61,1.3620689655172413,3457.0689655172414,338.3448275862069,0.22784810126582278,0.7721518987341772,2538.1012658227846,248.40506329113924,73.12658227848101,0.012658227848101266,0.569620253164557,0.7088607594936709,0.5063291139240507,0.08860759493670886,0.4810126582278481,0.3291139240506329,0.7215189873417721,0.8607594936708861,0.25316455696202533,0.34177215189873417,0.08860759493670886,9657.468354430379,890.5316455696203,1883.0379746835442,609.1139240506329,No,0
PRV54379,116,96,280670,2419.5689655172414,5056.376154183319,35000,0,28018.0,241.5344827586207,446.2735645910181,28,88,1.2083333333333333,2923.6458333333335,291.8541666666667,0.2413793103448276,0.7586206896551724,2419.5689655172414,241.5344827586207,70.37931034482759,0.008620689655172414,0.43103448275862066,0.5689655172413793,0.47413793103448276,0.08620689655172414,0.41379310344827586,0.5431034482758621,0.7758620689655172,0.8275862068965517,0.35344827586206895,0.31896551724137934,0.13793103448275862,6717.758620689655,888.9655172413793,2254.396551724138,696.7241379310345,No,0
PRV54380,12,11,16940,1411.6666666666667,3519.4623384140864,12000,10,2136.0,178.0,415.71843618225324,2,10,1.0909090909090908,1540.0,194.1818181818182,0.16666666666666666,0.8333333333333334,1411.6666666666667,178.0,71.75,0.0,0.5,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5833333333333334,0.8333333333333334,0.25,0.16666666666666666,0.08333333333333333,5755.0,623.0,1284.1666666666667,451.6666666666667,No,0
PRV54381,129,124,163410,1266.7441860465117,5527.834703060545,57000,0,14144.0,109.64341085271317,322.2566377916445,13,116,1.0403225806451613,1317.8225806451612,114.06451612903226,0.10077519379844961,0.8992248062015504,1266.7441860465117,109.64341085271317,73.5891472868217,0.015503875968992248,0.46511627906976744,0.6589147286821705,0.46511627906976744,0.18604651162790697,0.34108527131782945,0.4186046511627907,0.7829457364341085,0.7906976744186046,0.32558139534883723,0.26356589147286824,0.13178294573643412,5214.883720930233,546.4186046511628,2180.232558139535,730.1550387596899,No,0
PRV54382,257,214,704830,2742.5291828793775,6841.645754138517,57000,0,67644.0,263.20622568093387,459.6236149950192,66,191,1.2009345794392523,3293.5981308411215,316.0934579439252,0.25680933852140075,0.7431906614785992,2742.5291828793775,263.20622568093387,73.7431906614786,0.0038910505836575876,0.4396887159533074,0.6498054474708171,0.4474708171206226,0.17120622568093385,0.35019455252918286,0.4708171206225681,0.7354085603112841,0.7470817120622568,0.3229571984435798,0.3657587548638132,0.13229571984435798,8194.20233463035,790.9260700389106,2314.513618677043,665.8365758754863,Yes,1
PRV54383,29,22,5470,188.6206896551724,458.3333482609342,2500,10,0.0,0.0,0.0,0,29,1.3181818181818181,248.63636363636363,0.0,0.0,1.0,188.6206896551724,0.0,77.89655172413794,0.0,0.20689655172413793,0.41379310344827586,0.41379310344827586,0.3448275862068966,0.3793103448275862,0.5172413793103449,0.7241379310344828,0.8275862068965517,0.41379310344827586,0.3448275862068966,0.034482758620689655,4037.2413793103447,586.8965517241379,1103.103448275862,472.0689655172414,No,0
PRV54384,28,27,44280,1581.4285714285713,6226.218586236584,33000,0,2136.0,76.28571428571429,280.0993021191217,2,26,1.037037037037037,1640.0,79.11111111111111,0.07142857142857142,0.9285714285714286,1581.4285714285713,76.28571428571429,73.92857142857143,0.03571428571428571,0.39285714285714285,0.42857142857142855,0.39285714285714285,0.25,0.32142857142857145,0.39285714285714285,0.6071428571428571,0.7857142857142857,0.32142857142857145,0.32142857142857145,0.0,5552.5,605.4285714285714,1806.0714285714287,676.7857142857143,No,0
PRV54387,415,235,113710,274.0,545.4519023504985,3300,0,1290.0,3.108433734939759,15.298173336848741,0,415,1.7659574468085106,483.8723404255319,5.48936170212766,0.0,1.0,274.0,3.108433734939759,72.41445783132531,0.00963855421686747,0.4963855421686747,0.5951807228915663,0.38795180722891565,0.14216867469879518,0.3108433734939759,0.44819277108433736,0.8,0.7012048192771084,0.2987951807228916,0.25301204819277107,0.060240963855421686,5768.8674698795185,532.944578313253,2724.144578313253,814.0963855421687,No,0
